Nigeria,Delta,Oshimili South,Oko-Amakom
Nigeria,Delta,Oshimili South,Okwe
Nigeria,Delta,Oshimili South,Ugbomanta
Nigeria,Delta,Oshimili South,Umuagu
Nigeria,Delta,Oshimili South,Umuezei
Nigeria,Delta,Oshimili South,Umuonaje
Nigeria,Delta,Oshimili South,West End
Nigeria,Delta,Patani,Abari
Nigeria,Delta,Patani,Agaloma
Nigeria,Delta,Patani,Bulu Angiama
Nigeria,Delta,Patani,Odorubu
Nigeria,Delta,Patani,Patani 2
Nigeria,Delta,Patani,Turu Angiama
Nigeria,Delta,Patani,Uduophori
Nigeria,Delta,Patani,Ward 3
Nigeria,Delta,Patani,Ward 4
Nigeria,Delta,Patani,Ward 5
Nigeria,Delta,Sapele,Agbawan
Nigeria,Delta,Sapele,Amukpe
Nigeria,Delta,Sapele,Amuogodo
Nigeria,Delta,Sapele,Elume
Nigeria,Delta,Sapele,Etamua
Nigeria,Delta,Sapele,Gana
Nigeria,Delta,Sapele,Hausa
Nigeria,Delta,Sapele,Okpe
Nigeria,Delta,Sapele,Ugborhen
Nigeria,Delta,Udu,Aladja
Nigeria,Delta,Udu,Egini
Nigeria,Delta,Udu,Ekete
Nigeria,Delta,Udu,Emadadja
Nigeria,Delta,Udu,Ogbe Udu
Nigeria,Delta,Udu,Opete
Nigeria,Delta,Udu,Orhuruworun
Nigeria,Delta,Udu,Otor-Udu
Nigeria,Delta,Udu,Ovwian
Nigeria,Delta,Udu,Owhrode
Nigeria,Delta,Ughelli North,Afiesere
Nigeria,Delta,Ughelli North,Agbarha
Nigeria,Delta,Ughelli North,Agbarho 1
Nigeria,Delta,Ughelli North,Agbarho2
Nigeria,Delta,Ughelli North,Evwreni
Nigeria,Delta,Ughelli North,Orogun 1
Nigeria,Delta,Ughelli North,Orogun 2
Nigeria,Delta,Ughelli North,Otor-Ogo
Nigeria,Delta,Ughelli North,Ughelli Urban 1
Nigeria,Delta,Ughelli North,Ughelli Urban 2
Nigeria,Delta,Ughelli North,Uwheru
Nigeria,Delta,Ughelli South,Ekakpamre
Nigeria,Delta,Ughelli South,Ewu 1
Nigeria,Delta,Ughelli South,Ewu 2
Nigeria,Delta,Ughelli South,Ewu ward 3
Nigeria,Delta,Ughelli South,Jeremi 1
Nigeria,Delta,Ughelli South,Jeremi 2
Nigeria,Delta,Ughelli South,Jeremi 3
Nigeria,Delta,Ughelli South,Jeremi 4
Nigeria,Delta,Ughelli South,Olumo 1Ward
Nigeria,Delta,Ughelli South,Olumo 2
Nigeria,Delta,Ughelli South,Olumo 3
Nigeria,Delta,Ukwuani,Akoku
Nigeria,Delta,Ukwuani,Amai
Nigeria,Delta,Ukwuani,Ebedei
Nigeria,Delta,Ukwuani,Eziokpor
Nigeria,Delta,Ukwuani,Ezionum
Nigeria,Delta,Ukwuani,Ogbe Obiaruku
Nigeria,Delta,Ukwuani,Okuzu
Nigeria,Delta,Ukwuani,Ukwuani Unknown
Nigeria,Delta,Ukwuani,Umuebu
Nigeria,Delta,Ukwuani,Umukwata
Nigeria,Delta,Ukwuani,Umutu
Nigeria,Delta,Uvwie,Alaka
Nigeria,Delta,Uvwie,Ekpan 1
Nigeria,Delta,Uvwie,Ekpan 2
Nigeria,Delta,Uvwie,Enerhen 1
Nigeria,Delta,Uvwie,Enerhen 2
Nigeria,Delta,Uvwie,Ohorhe
Nigeria,Delta,Uvwie,Ugbomro
Nigeria,Delta,Uvwie,Ugborikoko
Nigeria,Delta,Uvwie,Ugboroke
Nigeria,Delta,Uvwie,Urhumarho
Nigeria,Delta,Uvwie,Uvwie Unknown
Nigeria,Delta,Warri North,Abigborode
Nigeria,Delta,Warri North,Ebrohimi
Nigeria,Delta,Warri North,Eghoro
Nigeria,Delta,Warri North,Gbokoda
Nigeria,Delta,Warri North,Itsekelewu
Nigeria,Delta,Warri North,Koko
Nigeria,Delta,Warri North,Ogbinbiri
Nigeria,Delta,Warri North,Ogbudugbudu
Nigeria,Delta,Warri North,Ogheye
Nigeria,Delta,Warri North,Opuama
Nigeria,Delta,Warri South,Avenue
Nigeria,Delta,Warri South,Bowen
Nigeria,Delta,Warri South,Ekurede
Nigeria,Delta,Warri South,Esisi
Nigeria,Delta,Warri South,Igbudu
Nigeria,Delta,Warri South,Obodo
Nigeria,Delta,Warri South,Ode-Itsekiri
Nigeria,Delta,Warri South,Okere ward
Nigeria,Delta,Warri South,Pessu
Nigeria,Delta,Warri South,Ubeji
Nigeria,Delta,Warri South,Warri Unknown
Nigeria,Delta,Warri South West,Ajudaibo
Nigeria,Delta,Warri South West,Madangho
Nigeria,Delta,Warri South West,Ogbe-Ijoh
Nigeria,Delta,Warri South West,Ogidingbe
Nigeria,Delta,Warri South West,Okererenkoko
Nigeria,Delta,Warri South West,Oporaza
Nigeria,Delta,Warri South West,Orere
Nigeria,Delta,Warri South West,Ugborodo
Nigeria,Ebonyi,Abakaliki,Abakpa (Abakaliki)
Nigeria,Ebonyi,Abakaliki,Amachi Ndiagu
Nigeria,Ebonyi,Abakaliki,Amachi Ndiebor
Nigeria,Ebonyi,Abakaliki,Amachi Ndiechi
Nigeria,Ebonyi,Abakaliki,Amagu
Nigeria,Ebonyi,Abakaliki,Amegu Unuhu
Nigeria,Ebonyi,Abakaliki,Azuiyiokwu
Nigeria,Ebonyi,Abakaliki,Ebia Unuhu
Nigeria,Ebonyi,Abakaliki,Edda
Nigeria,Ebonyi,Abakaliki,Enyigba
Nigeria,Ebonyi,Abakaliki,Iyiudele
Nigeria,Ebonyi,Abakaliki,Izzi Unuhu
Nigeria,Ebonyi,Abakaliki,Ndiagu
Nigeria,Ebonyi,Abakaliki,Okpaugwu
Nigeria,Ebonyi,Abakaliki,Okpuitomo Ndiebor
Nigeria,Ebonyi,Abakaliki,Okpuitumo Ndiegu
Nigeria,Ebonyi,Abakaliki,Timbershed
Nigeria,Ebonyi,Afikpo North,Ama ogu Akpoha
Nigeria,Ebonyi,Afikpo North,Amasiri ward A
Nigeria,Ebonyi,Afikpo North,Amasiri ward B
Nigeria,Ebonyi,Afikpo North,Amata Akpoha
Nigeria,Ebonyi,Afikpo North,Ibii/Ozziza
Nigeria,Ebonyi,Afikpo North,Itim
Nigeria,Ebonyi,Afikpo North,Nkpoghoro
Nigeria,Ebonyi,Afikpo North,Ohaisu Afikpo A
Nigeria,Ebonyi,Afikpo North,Ohaisu Afikpo B
Nigeria,Ebonyi,Afikpo North,Ugwuegu
Nigeria,Ebonyi,Afikpo North,Unwana ward A
Nigeria,Ebonyi,Afikpo North,Unwana ward B
Nigeria,Ebonyi,Afikpo South,Amaigbo
Nigeria,Ebonyi,Afikpo South,Amairi
Nigeria,Ebonyi,Afikpo South,Amangwu
Nigeria,Ebonyi,Afikpo South,Ameke
Nigeria,Ebonyi,Afikpo South,Amoso
Nigeria,Ebonyi,Afikpo South,Ebunwana
Nigeria,Ebonyi,Afikpo South,Ndioke
Nigeria,Ebonyi,Afikpo South,Nguzu
Nigeria,Ebonyi,Afikpo South,Ogbu
Nigeria,Ebonyi,Afikpo South,Oso
Nigeria,Ebonyi,Afikpo South,Owutu
Nigeria,Ebonyi,Ebonyi,Abaofia
Nigeria,Ebonyi,Ebonyi,Agalegu
Nigeria,Ebonyi,Ebonyi,Echi Aba
Nigeria,Ebonyi,Ebonyi,Egwudinagu
Nigeria,Ebonyi,Ebonyi,Enyibuchiri 1
Nigeria,Ebonyi,Ebonyi,Enyibuchiri 2
Nigeria,Ebonyi,Ebonyi,Kpiri-Kpiri
Nigeria,Ebonyi,Ebonyi,Mbeke
Nigeria,Ebonyi,Ebonyi,Ndiabor
Nigeria,Ebonyi,Ebonyi,Ndiagu
Nigeria,Ebonyi,Ebonyi,New Layout
Nigeria,Ebonyi,Ebonyi,Ntezi Aba
Nigeria,Ebonyi,Ebonyi,Onuenyim
Nigeria,Ebonyi,Ezza North,Amuda
Nigeria,Ebonyi,Ezza North,Ekka
Nigeria,Ebonyi,Ezza North,Inyere
Nigeria,Ebonyi,Ezza North,Nkomoro
Nigeria,Ebonyi,Ezza North,Ogboji
Nigeria,Ebonyi,Ezza North,Okposi
Nigeria,Ebonyi,Ezza North,Omege Umuezekoha
Nigeria,Ebonyi,Ezza North,Oriuzor
Nigeria,Ebonyi,Ezza North,Umuezekoha
Nigeria,Ebonyi,Ezza North,Umuezeoka
Nigeria,Ebonyi,Ezza North,Umuoghara
Nigeria,Ebonyi,Ezza South,Amaezekwe
Nigeria,Ebonyi,Ezza South,Amagu/Nskkara
Nigeria,Ebonyi,Ezza South,Amana
Nigeria,Ebonyi,Ezza South,Ameka
Nigeria,Ebonyi,Ezza South,Amudo Okoffia
Nigeria,Ebonyi,Ezza South,Amuzu
Nigeria,Ebonyi,Ezza South,Amuzu..
Nigeria,Ebonyi,Ezza South,Echara
Nigeria,Ebonyi,Ezza South,Ezzama
Nigeria,Ebonyi,Ezza South,Ikwuato Idembia
Nigeria,Ebonyi,Ezza South,Onueke urban
Nigeria,Ebonyi,Ezza South,Umunwagu Idembia
Nigeria,Ebonyi,Ikwo,Amainyima
Nigeria,Ebonyi,Ikwo,Echialike
Nigeria,Ebonyi,Ikwo,Eka Awoke
Nigeria,Ebonyi,Ikwo,Ekpaomaka
Nigeria,Ebonyi,Ikwo,Ekpelu
Nigeria,Ebonyi,Ikwo,Enyibichiri
Nigeria,Ebonyi,Ikwo,Ettam
Nigeria,Ebonyi,Ikwo,Igbudu 1
Nigeria,Ebonyi,Ikwo,Igbudu 2
Nigeria,Ebonyi,Ikwo,Inyimagu 1
Nigeria,Ebonyi,Ikwo,Inyimagu 2
Nigeria,Ebonyi,Ikwo,Ndegu Echara 1
Nigeria,Ebonyi,Ikwo,Ndegu Echara 2
Nigeria,Ebonyi,Ikwo,Ndiagu Amagu 1
Nigeria,Ebonyi,Ikwo,Ndiagu Amagu 2
Nigeria,Ebonyi,Ikwo,Ndufu Alike
Nigeria,Ebonyi,Ikwo,Ndufu Amagu 1
Nigeria,Ebonyi,Ikwo,Ndufu Amagu 2
Nigeria,Ebonyi,Ikwo,Ndufu Echara
Nigeria,Ebonyi,Ikwo,Noyo
Nigeria,Ebonyi,Ishielu,Agba
Nigeria,Ebonyi,Ishielu,Amazu
Nigeria,Ebonyi,Ishielu,Azuinyaba A
Nigeria,Ebonyi,Ishielu,Azuinyaba B
Nigeria,Ebonyi,Ishielu,Ezekuna/Nkomoro/Eguhuo
Nigeria,Ebonyi,Ishielu,Ezillo 1
Nigeria,Ebonyi,Ishielu,Ezillo 2
Nigeria,Ebonyi,Ishielu,Ezzagu 1
Nigeria,Ebonyi,Ishielu,Ezzagu 2
Nigeria,Ebonyi,Ishielu,Iyionu
Nigeria,Ebonyi,Ishielu,Nkalagu
Nigeria,Ebonyi,Ishielu,Nkalaha
Nigeria,Ebonyi,Ishielu,Ntezi
Nigeria,Ebonyi,Ishielu,Obegu
Nigeria,Ebonyi,Ishielu,Ohafia
Nigeria,Ebonyi,Ishielu,Okpoto
Nigeria,Ebonyi,Ishielu,Umuhuali
Nigeria,Ebonyi,Ivo,Akaeze Ukwu
Nigeria,Ebonyi,Ivo,Amaeze
Nigeria,Ebonyi,Ivo,Amagu-Ihie
Nigeria,Ebonyi,Ivo,Amonye
Nigeria,Ebonyi,Ivo,Ihenta
Nigeria,Ebonyi,Ivo,Iyioji
Nigeria,Ebonyi,Ivo,Ndiokoro Ukwu
Nigeria,Ebonyi,Ivo,Ngwogwo
Nigeria,Ebonyi,Ivo,Obinagu
Nigeria,Ebonyi,Ivo,Okue
Nigeria,Ebonyi,Ivo,Umuobor Akaeze
Nigeria,Ebonyi,Izzi,Agbaja Enyanwigwe
Nigeria,Ebonyi,Izzi,Agbaja Mgbo
Nigeria,Ebonyi,Izzi,Agbaja Offia Onwe
Nigeria,Ebonyi,Izzi,Ezza Inyimagu Igbuhu
Nigeria,Ebonyi,Izzi,Ezza Inyimagu Igweledoha
Nigeria,Ebonyi,Izzi,Ezza Inyimagu Izzi-Ogo
Nigeria,Ebonyi,Izzi,Ezza Inyimagu Ndiagu
Nigeria,Ebonyi,Izzi,Igbeagu 1
Nigeria,Ebonyi,Izzi,Igbeagu 2
Nigeria,Ebonyi,Izzi,Igbeagu 3
Nigeria,Ebonyi,Izzi,Mgbalukwu 1
Nigeria,Ebonyi,Izzi,Mgbalukwu 2
Nigeria,Ebonyi,Izzi,Ndieze 2
Nigeria,Ebonyi,Izzi,Ndieze/Inyimagu
Nigeria,Ebonyi,Ohaozara,Achara
Nigeria,Ebonyi,Ohaozara,Amaechi Okposi
Nigeria,Ebonyi,Ohaozara,Enenezraku
Nigeria,Ebonyi,Ohaozara,Mgbom Okposi
Nigeria,Ebonyi,Ohaozara,Obiozara
Nigeria,Ebonyi,Ohaozara,Okposi Okwu
Nigeria,Ebonyi,Ohaozara,Ugbogologo
Nigeria,Ebonyi,Ohaozara,Uhuotaru
Nigeria,Ebonyi,Ohaozara,Umuchima
Nigeria,Ebonyi,Ohaozara,Umunaga
Nigeria,Ebonyi,Ohaozara,Umuobuna
Nigeria,Ebonyi,Ohaukwu,Effium  II
Nigeria,Ebonyi,Ohaukwu,Effium 1
Nigeria,Ebonyi,Ohaukwu,Ezzangbo
Nigeria,Ebonyi,Ohaukwu,Ishi Ngbo 1
Nigeria,Ebonyi,Ohaukwu,Isi Ngbo 2
Nigeria,Ebonyi,Ohaukwu,Ngbo
Nigeria,Ebonyi,Ohaukwu,Okposhi 1
Nigeria,Ebonyi,Ohaukwu,Okposhi 2
Nigeria,Ebonyi,Ohaukwu,Umuegara/Amechi
Nigeria,Ebonyi,Ohaukwu,Umuogudu Akpu 1
Nigeria,Ebonyi,Ohaukwu,Umuogudu Akpu 2
Nigeria,Ebonyi,Ohaukwu,Umuogudu Oshia
Nigeria,Ebonyi,Ohaukwu,Wigbeke 1
Nigeria,Ebonyi,Ohaukwu,Wigbeke 2
Nigeria,Ebonyi,Ohaukwu,Wigbeke 3
Nigeria,Ebonyi,Onicha,Abaomege
Nigeria,Ebonyi,Onicha,Agbabor Isu
Nigeria,Ebonyi,Onicha,Amanator Isu
Nigeria,Ebonyi,Onicha,Ebia Oshiri
Nigeria,Ebonyi,Onicha,Enuegu
Nigeria,Ebonyi,Onicha,Ishinkwo Ukawu
Nigeria,Ebonyi,Onicha,Isi Onicha
Nigeria,Ebonyi,Onicha,Obeagu Isu
Nigeria,Ebonyi,Onicha,Ogudu Okwor
Nigeria,Ebonyi,Onicha,Okuzzu-Ukawu
Nigeria,Ebonyi,Onicha,Ugwu
Nigeria,Ebonyi,Onicha,Umudomi
Nigeria,Edo,Akoko-Edo,Aiyegunle
Nigeria,Edo,Akoko-Edo,Enwan
Nigeria,Edo,Akoko-Edo,Ibillo
Nigeria,Edo,Akoko-Edo,Lampese
Nigeria,Edo,Akoko-Edo,Okpe
Nigeria,Edo,Akoko-Edo,Okulosho
Nigeria,Edo,Akoko-Edo,Ososo
Nigeria,Edo,Akoko-Edo,Uffa/Akuku
Nigeria,Edo,Akoko-Edo,Ugbogbo
Nigeria,Edo,Akoko-Edo,Uneme
Nigeria,Edo,Egor,Egor
Nigeria,Edo,Egor,Egor Unknown
Nigeria,Edo,Egor,Evbuotubu
Nigeria,Edo,Egor,Ogida 1
Nigeria,Edo,Egor,Ogida 2
Nigeria,Edo,Egor,Okhoro
Nigeria,Edo,Egor,Ugbowo
Nigeria,Edo,Egor,Useh
Nigeria,Edo,Egor,Uselu 1
Nigeria,Edo,Egor,Uselu 2
Nigeria,Edo,Egor,Uwelu
Nigeria,Edo,Esan Central,Ewu
Nigeria,Edo,Esan Central,Ikekato
Nigeria,Edo,Esan Central,Opoji
Nigeria,Edo,Esan Central,Otoruwa 1
Nigeria,Edo,Esan Central,Otoruwa 2
Nigeria,Edo,Esan Central,Ugbegun/Ebudin
Nigeria,Edo,Esan Central,Uneah
Nigeria,Edo,Esan Central,Uwessan 1
Nigeria,Edo,Esan Central,Uwessan 2
Nigeria,Edo,Esan North-East,Arue
Nigeria,Edo,Esan North-East,Efandion
Nigeria,Edo,Esan North-East,Egbele
Nigeria,Edo,Esan North-East,Ewoyi 1
Nigeria,Edo,Esan North-East,Ewoyi 2
Nigeria,Edo,Esan North-East,Idumu-Okojie
Nigeria,Edo,Esan North-East,Obeidu
Nigeria,Edo,Esan North-East,Obiyon/Amedokhian
Nigeria,Edo,Esan North-East,Oyomon
Nigeria,Edo,Esan North-East,Ubierumu/Idumoza
Nigeria,Edo,Esan North-East,Uzea
Nigeria,Edo,Esan South-East,Emu
Nigeria,Edo,Esan South-East,Ewatto
Nigeria,Edo,Esan South-East,Ewohimi 1
Nigeria,Edo,Esan South-East,Illushi
Nigeria,Edo,Esan South-East,Ohordua
Nigeria,Edo,Esan South-East,Okede
Nigeria,Edo,Esan South-East,Oria
Nigeria,Edo,Esan South-East,Ubiaja 1
Nigeria,Edo,Esan South-East,Ubiaja 2
Nigeria,Edo,Esan South-East,Ugboha
Nigeria,Edo,Esan West,Egoro
Nigeria,Edo,Esan West,Eguare
Nigeria,Edo,Esan West,Emuhi
Nigeria,Edo,Esan West,Ihumudumu
Nigeria,Edo,Esan West,Illeh
Nigeria,Edo,Esan West,Iruekpen
Nigeria,Edo,Esan West,Ogwa
Nigeria,Edo,Esan West,Uhiele
Nigeria,Edo,Esan West,Ujiogba
Nigeria,Edo,Esan West,Urohi
Nigeria,Edo,Etsako Central,Anegbette
Nigeria,Edo,Etsako Central,Iraokhor
Nigeria,Edo,Etsako Central,Iviadachi
Nigeria,Edo,Etsako Central,Iviarua
Nigeria,Edo,Etsako Central,Ivinone
Nigeria,Edo,Etsako Central,Ogbona
Nigeria,Edo,Etsako Central,Oghomere
Nigeria,Edo,Etsako Central,Osomegbe
Nigeria,Edo,Etsako Central,Udochi
Nigeria,Edo,Etsako Central,Ugbekpe
Nigeria,Edo,Etsako East,Afokpella
Nigeria,Edo,Etsako East,Agenebode
Nigeria,Edo,Etsako East,Egori
Nigeria,Edo,Etsako East,Etsako East Unknown
Nigeria,Edo,Etsako East,Iddo
Nigeria,Edo,Etsako East,Imiegba
Nigeria,Edo,Etsako East,Iviari
Nigeria,Edo,Etsako East,Iviukwe
Nigeria,Edo,Etsako East,Ogute
Nigeria,Edo,Etsako East,Okhashie
Nigeria,Edo,Etsako East,Okpekpe
Nigeria,Edo,Etsako West,Anwain
Nigeria,Edo,Etsako West,Auchi 1
Nigeria,Edo,Etsako West,Auchi 2
Nigeria,Edo,Etsako West,Auchi 3
Nigeria,Edo,Etsako West,Auchi 4
Nigeria,Edo,Etsako West,Aviele
Nigeria,Edo,Etsako West,Jagbe
Nigeria,Edo,Etsako West,South Ibie
Nigeria,Edo,Etsako West,Uzairue N E
Nigeria,Edo,Etsako West,Uzairue N W
Nigeria,Edo,Etsako West,Uzairue S E
Nigeria,Edo,Etsako West,Uzairue S W
Nigeria,Edo,Igueben,Afuda
Nigeria,Edo,Igueben,Amahor/Ugun
Nigeria,Edo,Igueben,Ebelle
Nigeria,Edo,Igueben,Eguare
Nigeria,Edo,Igueben,Ekekhen
Nigeria,Edo,Igueben,Ekpon
Nigeria,Edo,Igueben,Ewossa
Nigeria,Edo,Igueben,Idumeka
Nigeria,Edo,Igueben,Iguegben Unknown
Nigeria,Edo,Igueben,Okalo
Nigeria,Edo,Igueben,Udo
Nigeria,Edo,Ikpoba-Okha,Evboumodu
Nigeria,Edo,Ikpoba-Okha,Evbouriaria
Nigeria,Edo,Ikpoba-Okha,Ikpoba-Okha Unknown
Nigeria,Edo,Ikpoba-Okha,Irhinmwinrin
Nigeria,Edo,Ikpoba-Okha,Ogbeson
Nigeria,Edo,Ikpoba-Okha,Ogheghe
Nigeria,Edo,Ikpoba-Okha,Ologbo
Nigeria,Edo,Ikpoba-Okha,Oregbeni
Nigeria,Edo,Ikpoba-Okha,St Saviour
Nigeria,Edo,Ikpoba-Okha,Ugbekun
Nigeria,Edo,Ikpoba-Okha,Ukhiri
Nigeria,Edo,Ikpoba-Okha,Ute
Nigeria,Edo,Oredo,Oredo 1
Nigeria,Edo,Oredo,Oredo 10
Nigeria,Edo,Oredo,Oredo 11
Nigeria,Edo,Oredo,Oredo 12
Nigeria,Edo,Oredo,Oredo 2
Nigeria,Edo,Oredo,Oredo 3
Nigeria,Edo,Oredo,Oredo 4
Nigeria,Edo,Oredo,Oredo 5
Nigeria,Edo,Oredo,Oredo 6
Nigeria,Edo,Oredo,Oredo 7
Nigeria,Edo,Oredo,Oredo 8
Nigeria,Edo,Oredo,Oredo 9
Nigeria,Edo,Orhionmwon,Abiokunla 1
Nigeria,Edo,Orhionmwon,Abiokunla 2
Nigeria,Edo,Orhionmwon,Evboesi
Nigeria,Edo,Orhionmwon,Igbanke East
Nigeria,Edo,Orhionmwon,Iyoba
Nigeria,Edo,Orhionmwon,Ugbeka
Nigeria,Edo,Orhionmwon,Ugboko
Nigeria,Edo,Orhionmwon,Ugu
Nigeria,Edo,Orhionmwon,Ukpato
Nigeria,Edo,Orhionmwon,Urhonigbe
Nigeria,Edo,Ovia North-East,Adolor
Nigeria,Edo,Ovia North-East,Iguoshodin
Nigeria,Edo,Ovia North-East,Isiuwa
Nigeria,Edo,Ovia North-East,Oduna
Nigeria,Edo,Ovia North-East,Ofunwengbe
Nigeria,Edo,Ovia North-East,Oghede
Nigeria,Edo,Ovia North-East,Okada  West
Nigeria,Edo,Ovia North-East,Okada East
Nigeria,Edo,Ovia North-East,Okokhuo
Nigeria,Edo,Ovia North-East,Oluku
Nigeria,Edo,Ovia North-East,Uhen
Nigeria,Edo,Ovia North-East,Uhiere
Nigeria,Edo,Ovia North-East,Utoka
Nigeria,Edo,Ovia South-West,Iguobazuwa East
Nigeria,Edo,Ovia South-West,Iguobazuwa West
Nigeria,Edo,Ovia South-West,Nikorogha
Nigeria,Edo,Ovia South-West,Ofunama
Nigeria,Edo,Ovia South-West,Ora
Nigeria,Edo,Ovia South-West,Siluko
Nigeria,Edo,Ovia South-West,Udo (Ovia South West)
Nigeria,Edo,Ovia South-West,Ugbogui
Nigeria,Edo,Ovia South-West,Umaza
Nigeria,Edo,Ovia South-West,Usen
Nigeria,Edo,Owan East,4 Bimion
Nigeria,Edo,Owan East,Emai 1
Nigeria,Edo,Owan East,Emai 2
Nigeria,Edo,Owan East,Igue/Ikao
Nigeria,Edo,Owan East,Ihievbe
Nigeria,Edo,Owan East,Ivbiadaobi
Nigeria,Edo,Owan East,Otuo 1
Nigeria,Edo,Owan East,Otuo 2
Nigeria,Edo,Owan East,Uokha/Ake
Nigeria,Edo,Owan East,Warrake
Nigeria,Edo,Owan West,Avbiosi
Nigeria,Edo,Owan West,Eme-Ora/Oke
Nigeria,Edo,Owan West,Eruere
Nigeria,Edo,Owan West,Ogbagun/Iloje
Nigeria,Edo,Owan West,Okpuje
Nigeria,Edo,Owan West,Ozalla
Nigeria,Edo,Owan West,Sabogidda-Ora
Nigeria,Edo,Owan West,Sobe
Nigeria,Edo,Owan West,Uhonmora
Nigeria,Edo,Owan West,Uzebba 1
Nigeria,Edo,Owan West,Uzebba 2
Nigeria,Edo,Uhunmwode,Egbede
Nigeria,Edo,Uhunmwode,Ehor
Nigeria,Edo,Uhunmwode,Igieduma
Nigeria,Edo,Uhunmwode,Irhue
Nigeria,Edo,Uhunmwode,Isi North
Nigeria,Edo,Uhunmwode,Isi South
Nigeria,Edo,Uhunmwode,Ohuan
Nigeria,Edo,Uhunmwode,Uhi
Nigeria,Edo,Uhunmwode,Umagbae North
Nigeria,Edo,Uhunmwode,Umagbae South
Nigeria,Ekiti,Ado Ekiti,Ago Aduloju
Nigeria,Ekiti,Ado Ekiti,Basiri
Nigeria,Ekiti,Ado Ekiti,Ekute
Nigeria,Ekiti,Ado Ekiti,Igirigiri
Nigeria,Ekiti,Ado Ekiti,Ijigbo
Nigeria,Ekiti,Ado Ekiti,Irona Wad
Nigeria,Ekiti,Ado Ekiti,Odo
Nigeria,Ekiti,Ado Ekiti,Odo-Ado
Nigeria,Ekiti,Ado Ekiti,Oke Ila
Nigeria,Ekiti,Ado Ekiti,Okesa
Nigeria,Ekiti,Ado Ekiti,Okeyinmi
Nigeria,Ekiti,Ado Ekiti,Opopogboro
Nigeria,Ekiti,Ado Ekiti,Ureje
Nigeria,Ekiti,Aiyekire (Gbonyin),Agbado
Nigeria,Ekiti,Aiyekire (Gbonyin),Aisegba1
Nigeria,Ekiti,Aiyekire (Gbonyin),Aisegba2
Nigeria,Ekiti,Aiyekire (Gbonyin),Egbe/Iro 8
Nigeria,Ekiti,Aiyekire (Gbonyin),Ijan 6
Nigeria,Ekiti,Aiyekire (Gbonyin),Iluomoba 5
Nigeria,Ekiti,Aiyekire (Gbonyin),Imesi 7
Nigeria,Ekiti,Aiyekire (Gbonyin),Ode 1
Nigeria,Ekiti,Aiyekire (Gbonyin),Ode 2
Nigeria,Ekiti,Aiyekire (Gbonyin),Ode 3
Nigeria,Ekiti,Efon,Alajo/Sur
Nigeria,Ekiti,Efon,Araromi
Nigeria,Ekiti,Efon,Efon 1
Nigeria,Ekiti,Efon,Efon 2
Nigeria,Ekiti,Efon,Efon 5
Nigeria,Ekiti,Efon,Efon 6
Nigeria,Ekiti,Efon,Efon 7
Nigeria,Ekiti,Efon,Efon 8
Nigeria,Ekiti,Efon,Efon 9
Nigeria,Ekiti,Efon,Idagba/Apare
Nigeria,Ekiti,Ekiti East,Araromi
Nigeria,Ekiti,Ekiti East,Ijero
Nigeria,Ekiti,Ekiti East,Ikun 5
Nigeria,Ekiti,Ekiti East,Ilasa 10
Nigeria,Ekiti,Ekiti East,Ilasa 11
Nigeria,Ekiti,Ekiti East,Ilisa 8
Nigeria,Ekiti,Ekiti East,Iludofin 9
Nigeria,Ekiti,Ekiti East,Isinbode 12
Nigeria,Ekiti,Ekiti East,Iworo
Nigeria,Ekiti,Ekiti East,Kota 4
Nigeria,Ekiti,Ekiti East,Omuo-oke 1
Nigeria,Ekiti,Ekiti East,Omuo-oke 2
Nigeria,Ekiti,Ekiti South West,Aaye Ilawe
Nigeria,Ekiti,Ekiti South West,Adin Ilawe
Nigeria,Ekiti,Ekiti South West,Ifakin
Nigeria,Ekiti,Ekiti South West,Iro/Okeloye/Okepa
Nigeria,Ekiti,Ekiti South West,Irorin Ilawe
Nigeria,Ekiti,Ekiti South West,Odo Igbara
Nigeria,Ekiti,Ekiti South West,Oke-emo Ilawe
Nigeria,Ekiti,Ekiti South West,Oke-ode Igbaraodo
Nigeria,Ekiti,Ekiti South West,Okebedo  1
Nigeria,Ekiti,Ekiti South West,Okebedo 2
Nigeria,Ekiti,Ekiti South West,Okemi Ogotun
Nigeria,Ekiti,Ekiti West,Aramoko 1
Nigeria,Ekiti,Ekiti West,Aramoko 2
Nigeria,Ekiti,Ekiti West,Erijyan A
Nigeria,Ekiti,Ekiti West,Erijyan B
Nigeria,Ekiti,Ekiti West,Erio
Nigeria,Ekiti,Ekiti West,Ido-Ile
Nigeria,Ekiti,Ekiti West,Ikogosi
Nigeria,Ekiti,Ekiti West,Ipole-Iloro
Nigeria,Ekiti,Ekiti West,Okemesi A
Nigeria,Ekiti,Ekiti West,Okemesi B
Nigeria,Ekiti,Emure,Ariyasi
Nigeria,Ekiti,Emure,Eporo
Nigeria,Ekiti,Emure,Idamudu
Nigeria,Ekiti,Emure,Odo-Emure 1
Nigeria,Ekiti,Emure,Odo-Emure 2
Nigeria,Ekiti,Emure,Odo-Emure Ibeji
Nigeria,Ekiti,Emure,Ogbontioro
Nigeria,Ekiti,Emure,Oke-Emure Oge
Nigeria,Ekiti,Emure,Oke-Emure Sasere
Nigeria,Ekiti,Emure,Owode Ose
Nigeria,Ekiti,Ido-Osi,Aaye/Ifisin
